amount,amount_to_avg_ratio,amount_to_max_ratio,is_new_beneficiary,beneficiary_age_days,beneficiary_verified,txn_hour,is_unusual_hour,txn_frequency_24h,txn_velocity_1h,user_avg_amount,user_median_amount,user_max_amount,user_total_txns,user_typical_ben_count,user_txn_freq_per_week,days_since_last_txn,is_new_device,device_trusted,recent_password_change,recent_sim_swap,recent_email_change,recent_pin_change,account_events_48h,recent_beneficiary_additions_24h,hive_recipient_flagged,hive_signal_severity,hive_hours_since_alert,hive_scam_category_match,recipient_suspicious_neighbor_count,is_fraud
332.68,0.42,0.1,0,149,1,18,0,2,3,792.72,411.58,3216.58,164,14,3.7,0,1,1,0,1,0,1,2,2,0,0,-1,0,0,0
12106.78,6.66,2.31,1,0,0,7,1,5,3,1818.0,601.7,5231.89,36,4,4.7,6,1,0,1,1,1,0,5,3,0,0,-1,0,1,1
2212.22,1.44,0.48,0,26,1,22,0,2,1,1533.91,1053.45,4636.99,166,18,7.6,2,0,1,0,0,0,0,2,2,0,0,-1,0,1,0
34069.15,1.66,0.55,0,62,1,10,0,4,0,20479.27,329.44,61437.82,167,8,1.8,6,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
20265.74,18.72,3.85,1,14,1,18,0,4,3,1082.55,390.94,5260.67,49,11,6.9,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
147.73,0.13,0.06,1,183,1,23,0,5,0,1106.33,917.82,2658.73,174,12,2.0,10,1,0,0,0,0,0,0,0,0,0,-1,0,2,0
37558.52,5.66,1.11,0,703,1,5,0,0,1,6631.87,558.81,33802.67,173,4,3.5,4,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
199.49,0.28,0.07,0,6,1,2,1,2,1,713.09,448.95,2682.86,26,5,3.3,3,0,0,0,0,1,0,2,2,0,0,-1,0,2,0
26926.06,38.39,20.78,1,0,0,18,0,2,0,701.41,582.67,1295.47,140,15,7.4,3,0,0,1,0,0,0,0,2,0,0,-1,0,2,1
147285.04,6.87,1.11,0,624,1,12,0,2,1,21427.19,493.14,132556.54,163,10,6.4,5,1,0,0,0,0,0,2,1,0,0,-1,0,1,0
62734.54,30.79,12.69,1,0,0,20,0,3,2,2037.36,584.39,4944.71,141,18,5.9,4,0,1,0,0,0,0,1,3,0,0,-1,0,3,1
29632.4,10.48,3.52,1,78,0,18,0,0,1,2827.86,361.88,8410.49,233,13,0.9,10,1,1,0,0,0,0,0,2,0,0,-1,0,0,0
29672.33,6.65,1.71,1,71,0,17,0,4,3,4464.89,333.76,17302.84,167,16,3.7,5,0,0,0,0,0,0,1,2,0,0,-1,0,0,0
219.09,0.23,0.1,0,183,0,23,0,5,1,965.7,531.96,2258.33,196,8,0.6,1,0,1,1,0,0,0,0,0,0,0,-1,0,2,0
129537.88,8.02,1.11,0,426,1,23,1,4,3,16151.99,184.27,116584.09,234,4,0.5,2,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
20795.58,9.18,4.77,1,0,0,11,0,5,1,2264.71,673.0,4355.16,174,13,7.7,5,1,1,0,0,0,0,2,1,0,0,-1,0,0,1
30774.93,2.53,0.84,0,315,1,13,1,4,0,12141.06,313.28,36423.19,234,12,1.5,11,1,0,0,0,0,0,1,1,0,0,-1,0,0,0
14487.12,17.15,6.33,0,2,0,0,0,1,1,844.92,376.07,2288.88,80,4,3.5,11,0,0,0,0,0,0,2,0,1,4,5,0,4,1
299.99,0.24,0.09,0,355,1,5,0,0,0,1256.61,1242.62,3439.42,188,6,6.0,9,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
50923.58,55.1,19.53,1,0,0,0,0,5,4,924.26,187.78,2606.84,158,4,4.2,5,1,0,1,1,1,0,5,5,0,0,-1,0,2,1
10086.11,8.42,3.07,1,47,0,23,0,0,3,1198.48,888.98,3282.9,141,17,6.1,12,1,1,0,0,1,0,0,2,0,0,-1,0,0,0
88971.29,10.53,1.11,0,259,1,11,0,4,3,8451.11,345.42,80074.16,188,12,3.2,5,0,0,0,0,0,0,0,1,0,0,-1,0,2,0
18545.09,12.41,2.5,0,53,0,18,0,2,1,1493.91,789.52,7405.31,47,9,5.5,11,1,0,0,0,0,0,0,2,0,0,-1,0,0,0
154.73,0.11,0.04,0,318,1,17,0,2,3,1378.38,337.22,4101.87,116,5,2.9,6,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
70735.81,11.49,1.11,0,420,1,4,0,5,3,6157.85,832.33,63662.23,111,9,1.7,13,0,1,0,0,0,0,2,0,0,0,-1,0,2,0
52465.87,60.76,27.62,1,0,0,23,0,5,3,863.55,1526.07,1899.67,109,5,5.1,5,0,0,0,0,0,0,1,3,0,0,-1,0,1,1
109.97,0.08,0.02,0,173,1,0,0,4,2,1324.1,223.26,5968.11,96,6,6.1,14,1,0,0,0,0,0,2,1,0,0,-1,0,1,0
25701.04,64.14,26.89,1,0,0,15,0,3,1,400.71,1449.74,955.85,160,11,4.2,2,1,0,0,0,0,0,2,2,0,0,-1,0,3,1
754.5,0.5,0.13,0,358,1,20,0,2,3,1509.85,215.99,5844.32,120,9,4.5,13,0,1,0,0,0,0,1,2,0,0,-1,0,1,0
252.63,0.27,0.06,0,156,1,8,0,4,3,950.63,894.39,4506.56,150,7,2.3,0,1,1,0,0,0,0,0,1,0,0,-1,0,2,0
28707.64,13.78,5.71,1,0,0,8,0,3,3,2084.02,727.11,5031.67,139,8,5.9,4,1,0,1,1,1,0,4,5,0,0,-1,0,1,1
93597.14,10.35,1.11,0,516,1,19,0,1,2,9042.83,295.75,84237.43,219,3,2.9,8,0,0,0,0,0,0,2,1,0,0,-1,0,2,0
451.96,0.27,0.08,0,298,1,6,0,2,0,1672.45,851.74,5366.17,173,13,3.9,11,0,1,0,0,0,0,0,1,0,0,-1,0,0,0
64784.35,4.47,1.11,0,179,1,13,0,2,0,14504.35,1393.1,58305.92,62,13,7.2,3,0,0,0,0,0,0,1,1,0,0,-1,0,2,0
15647.43,19.89,8.43,1,0,0,1,1,3,3,786.86,531.61,1856.13,95,3,3.9,7,0,0,0,0,0,0,0,3,0,0,-1,0,1,1
126.89,0.27,0.07,0,339,1,19,0,2,3,475.78,1159.58,1937.9,40,4,6.8,7,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
412.22,0.64,0.17,1,78,1,23,0,4,1,648.71,194.06,2396.97,247,15,1.0,8,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
23690.51,24.25,10.86,1,0,0,9,0,8,2,976.99,1777.29,2182.33,179,5,6.0,7,1,0,1,0,0,0,2,5,0,0,-1,0,1,1
54331.97,18.4,7.36,1,0,0,8,0,7,2,2952.22,689.09,7384.18,221,6,2.1,6,1,0,1,0,1,0,3,2,0,0,-1,0,2,1
50262.73,87.15,32.88,1,0,0,9,0,5,3,576.72,1705.12,1528.66,32,10,5.1,12,1,0,0,0,0,0,2,2,0,0,-1,0,3,1
372.93,0.45,0.13,0,16,1,12,0,4,3,822.75,230.77,2950.74,25,2,2.0,13,0,0,0,0,0,0,2,0,0,0,-1,0,0,0
25192.06,15.62,3.63,0,42,0,11,0,4,2,1613.22,1056.84,6942.98,237,10,1.7,12,0,0,0,0,0,0,1,2,0,0,-1,0,1,0
2012.27,3.91,1.16,1,206,1,3,0,2,1,514.57,195.27,1737.47,130,8,7.7,4,1,0,0,0,0,0,1,2,0,0,-1,0,1,0
28264.35,3.03,1.01,0,72,1,22,0,0,1,9340.55,1012.56,28021.65,285,7,3.0,1,1,1,0,0,1,0,2,1,0,0,-1,0,0,0
2679.65,1.01,0.38,0,54,0,17,0,0,1,2661.2,1514.27,7141.55,50,6,4.2,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0
526.62,0.42,0.1,0,14,1,21,0,2,1,1246.92,1519.0,5099.38,95,9,1.1,12,1,1,1,0,0,0,0,0,0,0,-1,0,0,0
154.16,0.1,0.02,0,353,1,23,0,3,3,1573.58,710.12,7703.31,189,2,4.1,8,0,1,1,0,0,0,2,1,0,0,-1,0,1,0
56474.62,31.69,11.13,1,0,0,7,0,4,2,1782.33,313.9,5073.9,53,20,1.2,13,1,0,1,0,0,1,5,5,0,0,-1,0,0,1
364.91,0.24,0.05,0,324,1,5,0,4,1,1498.88,614.25,7074.79,169,15,1.5,3,0,1,0,0,1,0,0,1,0,0,-1,0,2,0
9389.46,6.27,2.57,1,27,0,19,0,1,1,1498.18,517.29,3659.59,230,17,1.4,3,1,1,1,0,0,1,1,2,0,0,-1,0,0,0
3008.76,2.06,0.78,0,77,0,4,0,2,3,1459.5,1191.59,3842.3,34,12,7.5,9,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
42090.95,2.45,0.82,0,707,1,18,0,2,3,17149.23,514.19,51447.7,88,13,4.9,6,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
206.96,0.23,0.05,0,328,1,23,0,1,2,918.14,393.37,3963.72,183,11,1.8,2,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
6761.46,1.36,0.46,1,38,1,22,0,2,3,4958.8,431.25,14572.01,241,19,7.8,8,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
135421.8,17.91,1.11,0,270,1,6,0,1,3,7559.89,477.44,121879.62,166,11,5.3,7,0,1,0,0,1,0,2,1,0,0,-1,0,1,0
19135.49,5.99,1.91,0,0,0,6,0,1,1,3192.67,287.93,10038.38,120,8,4.4,3,1,1,0,0,0,0,0,2,1,4,37,0,4,1
18621.94,14.31,5.54,0,6,0,9,0,1,0,1301.33,716.94,3360.72,97,6,7.5,6,0,1,0,0,0,0,0,2,1,4,46,1,6,1
242.29,0.31,0.07,0,124,1,4,0,2,1,788.22,1211.52,3298.45,7,6,1.7,11,1,0,0,0,0,0,1,0,0,0,-1,0,2,0
234.36,0.35,0.11,0,259,1,5,0,1,2,672.96,930.14,2064.58,240,13,7.4,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,0
16833.52,8.73,3.04,1,0,0,21,0,5,4,1929.17,824.93,5531.36,65,15,5.1,9,1,0,1,1,1,0,3,1,0,0,-1,0,0,1
24516.79,7.86,2.39,0,35,1,7,0,3,1,3118.85,1020.79,10244.81,164,19,2.6,0,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
6678.21,2.36,0.55,0,81,0,22,0,0,2,2827.6,1596.04,12224.8,239,16,4.6,14,0,0,1,0,0,0,1,1,0,0,-1,0,1,0
1187.6,1.34,0.32,1,12,1,23,0,1,2,889.13,717.11,3758.88,249,2,3.6,10,1,1,0,0,0,0,0,0,0,0,-1,0,0,0
546.25,0.33,0.08,0,329,1,9,0,3,0,1632.41,324.35,6531.5,171,12,2.4,7,0,0,1,0,0,0,0,1,0,0,-1,0,2,0
272.45,0.9,0.35,0,335,1,4,0,4,3,302.23,394.93,782.05,42,19,2.8,6,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
378.65,0.38,0.13,0,96,1,5,0,1,2,996.53,984.52,2854.36,180,19,1.7,13,1,1,1,0,0,1,0,1,0,0,-1,0,1,0
29624.18,39.77,14.81,1,0,0,14,0,3,5,744.93,909.54,2000.68,95,2,0.9,6,1,0,1,1,1,0,2,5,0,0,-1,0,1,1
801.86,0.78,0.19,0,170,0,11,0,2,3,1026.67,881.77,4291.61,241,10,6.6,11,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
88820.67,4.2,1.11,0,399,1,14,0,5,1,21125.5,1642.55,79938.6,153,4,6.2,11,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
124.07,0.07,0.03,0,330,1,15,0,1,0,1765.12,181.51,3716.82,117,6,3.4,8,0,1,0,0,0,0,0,1,0,0,-1,0,2,0
3219.32,2.37,0.53,0,73,0,5,1,0,1,1359.48,713.02,6124.5,148,9,5.6,0,1,1,0,0,0,0,1,1,0,0,-1,0,0,0
476.77,1.19,0.45,1,177,1,9,0,0,3,400.11,332.09,1050.04,22,3,0.9,10,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
2159.71,0.58,0.12,0,36,1,5,0,0,3,3716.21,2129.74,18266.02,220,7,7.1,7,0,1,1,0,0,0,2,1,0,0,-1,0,0,0
18012.43,5.43,2.41,1,43,1,5,0,3,1,3315.75,141.63,7484.97,136,7,1.5,10,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
192.0,0.14,0.03,0,107,1,23,1,4,2,1345.65,622.13,6392.98,40,17,3.4,2,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
2797.65,2.45,0.68,0,226,1,14,0,4,1,1140.67,1664.91,4136.98,233,13,5.9,8,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
280.95,0.28,0.1,0,72,1,22,0,1,3,993.34,1545.27,2750.73,102,10,6.5,5,0,0,0,0,0,0,0,2,0,0,-1,0,2,0
77733.46,9.11,1.11,0,481,1,15,0,3,2,8534.08,195.58,69960.11,283,17,3.9,9,0,1,0,1,0,0,2,2,0,0,-1,0,0,0
44969.18,20.84,9.27,1,0,0,17,0,3,5,2157.4,1530.62,4851.85,211,15,5.1,7,1,0,1,1,0,0,5,3,0,0,-1,0,0,1
97753.79,5.77,1.11,0,125,1,17,0,4,0,16928.58,1751.62,87978.41,230,4,4.0,4,1,0,0,0,0,0,0,1,0,0,-1,0,0,0
3415.29,6.1,1.61,0,99,0,23,0,2,2,560.07,330.6,2118.25,144,12,7.0,0,0,0,1,0,0,0,1,1,0,0,-1,0,2,0
140447.56,6.53,1.11,0,400,1,10,0,2,1,21516.38,171.06,126402.8,95,19,7.5,5,0,1,0,0,0,0,0,1,0,0,-1,0,2,0
11952.2,1.44,0.48,0,671,1,4,0,3,2,8314.99,187.62,24944.96,144,18,2.3,13,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
994.02,2.22,0.75,0,15,1,23,0,1,3,446.91,334.86,1319.5,158,8,5.7,6,0,1,0,0,1,0,1,0,0,0,-1,0,2,0
43036.18,21.86,8.19,1,0,0,14,0,6,3,1968.78,165.87,5253.06,44,6,6.1,7,1,0,1,1,1,0,5,5,0,0,-1,0,1,1
60007.26,31.71,11.06,1,0,0,1,0,2,3,1892.55,296.98,5425.53,84,17,6.0,13,1,1,1,0,0,1,2,2,0,0,-1,0,3,1
43106.62,39.22,14.77,1,0,0,14,0,5,0,1099.07,975.39,2918.95,23,13,3.2,14,0,1,0,0,0,0,2,4,0,0,-1,0,1,1
747.44,0.45,0.16,0,222,1,8,1,5,1,1655.39,1112.36,4635.37,223,3,7.0,5,0,0,0,0,0,0,1,1,0,0,-1,0,1,0
455.72,0.28,0.1,1,276,1,20,0,5,2,1600.89,214.25,4408.11,25,17,6.5,9,1,1,0,0,0,0,2,1,0,0,-1,0,0,0
30525.8,13.51,5.23,1,0,0,22,0,4,5,2258.68,1160.51,5836.09,60,10,5.3,4,1,0,1,1,1,0,4,4,0,0,-1,0,2,1
29881.09,12.35,3.18,0,41,0,10,0,3,3,2419.96,750.8,9406.44,231,9,1.2,5,1,0,1,0,0,0,1,2,0,0,-1,0,1,0
63487.27,43.01,17.05,1,0,0,5,0,1,2,1476.24,796.24,3723.28,126,17,1.8,9,0,1,0,0,0,0,0,2,0,0,-1,0,1,1
293.56,0.38,0.17,1,236,0,15,0,1,2,765.64,951.59,1718.96,156,14,1.0,12,0,1,0,0,0,1,2,1,0,0,-1,0,2,0
230.33,0.37,0.09,1,285,1,6,0,4,0,624.98,213.7,2612.57,89,11,1.9,2,0,0,0,0,0,0,2,0,0,0,-1,0,2,0
18701.16,3.97,1.6,0,24,0,13,0,4,0,4712.1,1365.9,11656.42,113,18,6.9,1,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
62591.69,44.29,16.45,1,0,0,2,0,5,2,1413.22,356.89,3804.13,95,16,4.2,8,1,0,0,0,0,0,2,1,0,0,-1,0,2,1
206.77,0.5,0.22,0,322,1,1,0,2,0,411.94,173.58,948.74,100,15,2.0,3,1,0,0,0,0,0,2,0,0,0,-1,0,0,0
859.7,0.51,0.11,0,121,1,11,0,5,0,1686.27,314.16,8149.82,73,15,3.8,4,0,0,0,1,0,0,1,1,0,0,-1,0,0,0
52230.07,96.74,41.78,1,0,0,6,0,4,2,539.89,673.17,1250.2,32,13,7.5,7,0,0,0,0,0,0,2,1,0,0,-1,0,1,1
23398.63,4.79,1.14,0,29,0,5,0,4,3,4888.89,1078.15,20496.26,123,11,3.0,5,1,1,0,0,0,1,1,1,0,0,-1,0,0,0
59730.27,30.6,16.48,1,0,0,22,0,4,0,1951.81,3245.71,3623.96,10,2,6.6,14,0,1,0,0,0,0,1,2,0,0,-1,0,3,1
15582.38,0.67,0.22,0,195,1,22,0,2,2,23197.35,3824.85,69592.05,177,11,6.7,2,1,1,0,0,0,0,2,0,0,0,-1,0,1,0
12655.21,3.91,1.29,0,87,1,5,0,2,1,3234.42,1510.48,9798.24,169,15,2.5,0,1,1,0,0,0,0,2,2,0,0,-1,0,1,0
20484.03,4.17,1.85,1,28,1,9,0,4,2,4906.61,279.93,11066.71,61,17,7.9,7,1,1,0,0,0,0,0,2,0,0,-1,0,0,0
62886.68,2.72,0.91,0,415,1,4,1,3,0,23079.75,897.41,69239.25,81,18,4.9,2,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
3327.33,1.03,0.25,1,53,1,20,0,4,1,3218.02,149.04,13059.61,121,8,5.6,5,1,0,0,0,0,0,0,1,0,0,-1,0,0,0
18198.6,5.57,2.48,1,64,1,16,0,1,1,3266.79,901.59,7346.4,16,3,2.1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
618.28,0.37,0.14,0,215,0,23,0,1,0,1672.76,376.01,4385.01,202,17,8.0,3,1,1,1,0,0,0,2,0,0,0,-1,0,2,0
14028.11,3.99,1.07,1,3,1,7,0,5,3,3518.41,764.9,13082.07,190,20,6.4,7,0,0,1,0,0,0,1,0,0,0,-1,0,1,0
15174.87,3.25,0.95,0,60,1,9,0,5,3,4669.79,239.33,15940.58,147,16,6.1,14,1,0,0,0,0,0,0,2,0,0,-1,0,1,0
127.35,0.12,0.02,0,13,1,7,0,0,1,1079.37,327.05,5223.76,97,8,0.9,14,0,0,0,0,0,0,0,0,0,0,-1,0,2,0
493.38,1.13,0.53,0,170,1,13,0,1,1,436.75,1604.56,925.73,214,6,1.0,2,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
348.43,0.21,0.06,0,33,1,7,0,5,1,1659.07,1379.67,6016.55,124,5,3.9,8,0,0,0,0,0,0,0,2,0,0,-1,0,1,0
15506.21,4.63,1.15,1,36,0,18,0,4,1,3352.13,158.98,13492.08,210,8,8.0,8,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
356.92,0.19,0.05,0,325,1,13,0,0,0,1913.24,1232.96,7004.73,96,14,7.8,1,0,1,0,0,0,0,0,0,0,0,-1,0,1,0
119859.29,5.6,1.11,0,439,1,10,0,4,0,21416.53,1367.46,107873.36,268,16,6.8,6,1,1,0,0,0,1,0,2,0,0,-1,0,1,0
274.48,0.16,0.04,0,324,1,23,1,3,1,1684.23,1108.74,6693.26,109,5,6.7,6,0,1,1,0,0,0,1,1,0,0,-1,0,0,0
33396.88,1.41,0.47,0,180,1,16,0,1,0,23651.31,559.99,70953.93,102,2,2.3,6,0,1,0,0,0,0,1,2,0,0,-1,0,2,0
66860.3,87.5,22.36,0,8,0,23,0,3,2,764.11,1082.2,2990.01,121,12,3.4,7,1,1,0,0,1,0,2,0,1,3,26,0,4,1
463.76,0.41,0.12,1,133,0,2,1,0,1,1138.39,1821.64,4020.83,189,6,5.7,7,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
1120.64,0.63,0.21,0,153,1,2,0,0,2,1781.61,309.39,5448.61,229,18,3.9,0,0,1,1,0,0,0,1,0,0,0,-1,0,0,0
1551.95,1.05,0.37,0,197,1,8,0,2,0,1483.77,265.31,4190.73,217,17,4.8,11,0,1,0,0,0,0,2,1,0,0,-1,0,0,0
959.53,0.61,0.22,0,136,0,5,0,3,0,1569.83,297.2,4269.16,140,16,4.2,5,0,1,1,0,0,0,1,0,0,0,-1,0,1,0
752.84,0.46,0.09,0,95,1,0,0,1,2,1648.93,1345.02,7982.84,247,4,3.9,11,0,0,0,0,0,0,2,1,0,0,-1,0,1,0
41503.6,15.91,7.32,1,0,0,2,0,3,3,2608.23,1096.33,5673.05,63,6,6.6,10,1,0,1,1,0,0,5,5,0,0,-1,0,2,1
17852.46,26.24,8.82,1,0,0,17,0,5,3,680.23,315.96,2022.97,71,19,3.3,3,0,1,1,0,0,0,0,4,0,0,-1,0,2,1
586.07,1.28,0.3,0,354,1,15,1,5,3,456.27,296.94,1969.6,168,8,2.7,12,1,0,1,0,0,0,1,0,0,0,-1,0,2,0
7637.98,7.9,1.72,1,0,1,11,0,5,0,967.31,214.51,4449.69,235,10,2.0,6,1,0,0,0,0,0,2,2,0,0,-1,0,1,0
806.84,0.99,0.22,0,293,1,9,0,1,2,818.81,3317.62,3644.16,226,3,3.2,4,1,1,0,0,0,0,0,2,0,0,-1,0,1,0
144000.6,6.89,1.11,0,636,1,4,0,1,2,20914.06,569.39,129600.54,92,18,4.2,4,0,0,0,0,0,0,1,0,0,0,-1,0,2,0
19214.57,19.37,6.8,1,0,0,15,0,4,3,992.12,153.26,2826.91,121,8,1.4,2,1,0,1,0,1,0,5,3,0,0,-1,0,1,1
44456.61,24.92,10.39,1,0,0,1,0,5,3,1784.14,457.66,4279.12,139,10,4.0,4,1,0,1,0,1,0,2,2,0,0,-1,0,0,1
139783.19,6.42,1.11,0,634,1,5,0,3,3,21786.65,153.32,125804.87,113,18,3.4,13,0,0,0,0,0,0,2,1,0,0,-1,0,2,0
12384.46,6.78,2.87,1,0,0,11,0,4,2,1826.54,615.91,4314.39,247,2,2.7,4,1,0,1,1,1,0,2,2,0,0,-1,0,2,1
10311.7,3.67,1.05,0,53,0,19,0,3,1,2810.42,2205.65,9783.42,232,7,7.4,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0
593.57,0.34,0.12,0,296,1,3,0,0,0,1725.59,1307.52,4794.7,35,16,2.1,3,0,1,0,0,0,0,0,0,0,0,-1,0,1,0
867.12,2.62,1.14,0,278,1,12,0,3,1,330.71,267.43,761.15,5,10,1.4,14,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
23746.2,5.05,2.3,0,16,0,17,0,2,3,4705.62,1193.88,10327.2,153,18,6.2,2,1,0,0,0,0,0,0,2,0,0,-1,0,1,0
382.25,0.2,0.05,1,166,1,10,1,3,1,1920.89,1146.35,8196.06,41,6,1.0,2,1,0,0,0,0,0,0,0,0,0,-1,0,2,0
1621.32,1.03,0.25,0,277,1,13,0,0,2,1578.26,380.86,6458.34,218,13,7.0,14,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
342.63,0.47,0.24,0,194,1,15,0,0,3,722.17,570.42,1453.8,115,14,1.3,2,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
28196.59,5.84,2.27,0,59,1,0,0,0,2,4825.68,928.11,12435.74,227,3,6.6,9,0,0,0,1,0,0,2,2,0,0,-1,0,0,0
12648.25,0.58,0.19,0,395,1,3,0,5,1,21780.22,914.65,65340.66,44,9,3.2,2,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
920.76,0.54,0.2,0,122,0,20,0,5,0,1707.15,253.71,4595.66,108,6,7.3,11,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
189.92,0.12,0.05,0,187,0,1,0,5,1,1554.37,159.75,3904.78,181,11,5.2,1,0,1,0,0,0,0,1,2,0,0,-1,0,2,0
486.77,1.41,0.59,0,14,1,7,0,0,1,345.45,261.77,825.57,158,13,7.7,10,1,1,0,0,1,0,0,2,0,0,-1,0,1,0
119123.63,9.64,1.11,0,281,1,17,0,0,1,12359.06,491.88,107211.27,117,11,3.6,11,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
22304.31,7.02,1.55,0,72,1,8,0,2,0,3177.94,1130.48,14410.76,158,4,2.1,5,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
33634.63,1.55,0.52,0,251,1,23,0,3,2,21712.44,189.02,65137.31,105,16,5.2,3,1,0,0,0,1,0,2,0,0,0,-1,0,0,0
12355.76,11.3,4.39,1,0,0,8,0,3,3,1093.38,881.42,2812.69,104,14,6.9,11,1,0,1,1,0,0,5,3,0,0,-1,0,1,1
797.03,0.7,0.14,0,15,1,22,0,1,0,1141.39,264.58,5500.06,201,4,6.0,10,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
3281.63,0.8,0.19,0,88,0,11,1,5,1,4119.25,2276.48,17064.97,128,16,1.8,6,1,1,0,0,0,0,0,0,0,0,-1,0,1,0
400.51,0.34,0.13,0,95,0,15,0,0,1,1166.8,228.76,3023.95,134,5,2.9,3,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
15909.56,1.0,0.33,0,672,1,12,0,4,0,15982.4,299.94,47947.21,104,20,3.2,9,1,0,0,0,0,0,2,0,0,0,-1,0,2,0
6223.88,4.14,1.03,0,1,1,4,0,2,0,1504.47,451.68,6045.3,89,5,4.0,7,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
287.09,0.2,0.05,1,86,1,4,0,3,3,1426.13,423.26,5691.17,145,10,7.0,12,1,1,0,0,0,0,2,2,0,0,-1,0,0,0
251.09,0.14,0.04,0,203,1,20,0,3,2,1802.16,1668.06,6094.43,97,2,3.7,4,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
369.63,0.36,0.16,0,165,1,4,0,5,2,1040.36,281.9,2324.04,194,2,4.8,10,1,1,0,0,0,0,1,1,0,0,-1,0,2,0
750.72,0.47,0.13,1,166,1,0,0,2,3,1592.64,1067.67,5918.21,7,18,1.3,2,0,0,0,0,1,0,0,1,0,0,-1,0,0,0
1913.06,2.06,0.47,0,140,0,8,0,5,2,927.27,218.49,4084.9,100,13,0.8,10,1,1,0,0,0,0,2,0,0,0,-1,0,1,0
87357.21,7.33,1.11,0,160,1,20,1,1,3,11925.59,3168.19,78621.49,61,6,4.9,11,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
78023.73,39.05,13.39,0,6,0,16,0,2,1,1998.09,1024.72,5827.02,13,20,5.4,11,0,1,0,0,0,0,2,3,1,4,52,1,4,1
289.78,0.51,0.22,0,317,1,3,0,1,2,563.35,605.65,1341.02,39,19,2.8,13,1,0,0,0,0,0,1,0,0,0,-1,0,0,0
94125.99,4.12,1.11,0,373,1,11,0,4,0,22820.55,1388.36,84713.39,133,8,1.7,5,1,1,0,0,0,0,2,2,0,0,-1,0,1,0
31178.63,20.25,10.26,1,0,0,13,0,1,3,1539.38,263.73,3040.05,94,16,7.6,10,0,1,1,0,0,0,0,2,0,0,-1,0,3,1
8451.45,3.64,1.39,1,0,0,17,0,5,2,2324.82,328.96,6101.89,217,14,2.0,12,1,0,1,1,1,1,2,1,0,0,-1,0,1,1
1474.28,1.34,0.62,0,150,1,10,0,0,1,1103.72,449.35,2389.63,6,4,8.0,8,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
47940.77,39.71,13.38,1,0,0,23,0,7,4,1207.36,380.49,3583.78,181,3,7.4,0,1,0,1,0,0,0,3,4,0,0,-1,0,2,1
5731.23,1.18,0.39,0,19,0,10,0,0,0,4846.93,186.41,14774.96,130,18,7.4,13,1,1,0,0,0,0,1,0,0,0,-1,0,1,0
45150.25,29.48,9.86,1,0,0,7,1,3,4,1531.35,1268.51,4579.59,61,12,4.0,13,1,0,1,0,1,0,5,2,0,0,-1,0,1,1
53917.15,59.18,28.33,1,0,0,6,0,3,3,911.02,369.82,1903.26,234,13,7.8,12,1,1,1,0,0,0,0,1,0,0,-1,0,3,1
897.27,0.52,0.11,0,16,1,13,1,1,1,1732.37,1988.21,8055.35,78,6,1.9,2,0,1,0,0,0,0,1,0,0,0,-1,0,2,0
